fichier,immat,stick,date,tirage,n,groupes,tandems,fuel_lbs,pilote_kg,paras_kg,masse_lbs,statut,sequence,mu_max,mu_max_largage,cg_in,mac,marge_dec,marge_largage,optimal,gap,boites,ecart_sortie,temps,warn
2026-07-17-1.pdf,C208B-A,1,2026-07-17 17:21,,11,5,1,522.5,88.0,932.0,7661.413892537313,ok,True,5.883790750422067,5.883790750422067,203.82717972297547,39.54394536592692,0.5228202770245218,2.638994951857171,True,0.009975805370775267,4.3119999999999985,24.0,11.55906057357788,
2026-07-18-1.pdf,C208B-A,1,2026-07-18 09:31,,16,3,0,1132.1,100.0,1306.0,9121.79572,ECHEC MTOW : masse au decollage 9122 lbs > MTOW 9062 (depassement 27 kg),,,,,,,,,,,,0.00021004676818847656,
2026-07-18-10.pdf,C208B-A,10,2026-07-18 15:42,,17,5,1,1080.7,100.0,1393.0,9262.19766,ECHEC MTOW : masse au decollage 9262 lbs > MTOW 9062 (depassement 91 kg),,,,,,,,,,,,0.00021719932556152344,
2026-07-18-11.pdf,C208B-A,11,2026-07-18 16:23,,18,5,2,977.1,80.0,1447.0,9234.05474,ECHEC MTOW : masse au decollage 9234 lbs > MTOW 9062 (depassement 78 kg),,,,,,,,,,,,0.00021409988403320312,
2026-07-18-12.pdf,C208B-A,12,2026-07-18 16:38,,17,5,1,873.5,80.0,1348.0,8911.734673432835,ok,True,2.21618445702156,2.21618445702156,203.6589541366084,39.29059357922953,0.6910458633915937,0.6752881088812615,False,0.16783507972251238,5.962666666666664,22.0,20.058820247650146,
2026-07-18-13.pdf,C208B-A,13,2026-07-18 17:12,,18,7,1,769.9,80.0,1453.0,9040.073504776119,ok (groupes non ordonnes),True,2.6556600887395145,-0.5458694075418239,202.4218849731939,37.42753761023178,1.928115026806097,0.5592614046566382,False,0.45659010900129776,13.172000000000004,25.0,14.157726526260376,
2026-07-18-14.pdf,C208B-A,14,2026-07-18 17:33,,15,5,1,666.2,80.0,1209.0,8398.011896417911,ok,True,4.3487074811032995,4.3487074811032995,203.82934469610035,39.54720586762102,0.5206553038996447,1.1582519197940826,False,0.18186613468798918,4.379333333333333,25.0,11.574683904647827,
2026-07-18-15.pdf,C208B-A,15,2026-07-18 18:44,,16,7,1,923.1,60.0,1348.0,8917.427348059702,ok,True,0.4843217646891213,0.4843217646891213,203.85390344213235,39.584191930922216,0.49609655786764506,0.4843217646891276,True,0.009619514517605695,7.747999999999998,23.0,9.891616106033325,
2026-07-18-16.pdf,C208B-A,16,2026-07-18 19:07,,16,5,2,818.6,60.0,1239.0,8572.619290447761,ok,True,3.8583097628033363,3.8583097628033363,203.84633778260599,39.57279786537047,0.5036622173940088,1.1219335894677442,True,0.009761383276490333,4.446666666666666,23.0,9.992916584014893,
2026-07-18-17.pdf,C208B-A,17,2026-07-18 19:31,,9,4,0,715.0,60.0,710.0,7302.885758208956,ok,True,7.226024552304553,7.226024552304553,203.58636115105685,39.18126679376032,0.7636388489431454,2.824064765501447,True,0.009979090046382583,2.863333333333335,18.0,10.375580787658691,
